City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Current Description
471,Tela,15.7833,-87.45,82.62,83,75,4.61,HN,2022-02-11 20:40:53,broken clouds
472,Killybegs,54.6333,-8.45,44.46,91,100,32.03,IE,2022-02-11 20:40:53,overcast clouds
473,Marawi,7.9986,124.2928,65.64,93,11,1.16,PH,2022-02-11 20:40:54,few clouds
474,Kaoma,-14.7833,24.8,65.39,94,100,2.8,ZM,2022-02-11 20:40:54,overcast clouds
475,Viedma,-40.8135,-62.9967,70.72,18,15,8.19,AR,2022-02-11 20:36:23,few clouds
476,Gemena,3.25,19.7667,78.26,22,64,1.23,CD,2022-02-11 20:40:55,broken clouds
477,Ringkobing,56.0901,8.244,34.92,69,12,12.97,DK,2022-02-11 20:40:55,few clouds
478,Topolobampo,25.6,-109.05,79.05,36,0,11.77,MX,2022-02-11 20:40:55,clear sky
479,Narsipatnam,17.6667,82.6167,74.61,88,70,3.24,IN,2022-02-11 20:40:56,broken clouds
480,Tongren,27.7172,109.1853,40.91,91,100,3.76,CN,2022-02-11 20:40:56,overcast clouds
481,Port-Cartier,50.0334,-66.8654,19.51,86,77,4.52,CA,2022-02-11 20:40:56,broken clouds
482,Cao Bang,22.6667,106.25,56.73,97,100,2.39,VN,2022-02-11 20:40:57,overcast clouds
483,Taft,31.7471,54.2088,49.95,26,20,6.91,IR,2022-02-11 20:40:57,few clouds
484,Karaidel,55.8337,56.9069,16.59,96,99,5.01,RU,2022-02-11 20:40:57,overcast clouds
485,Paita,-5.0892,-81.1144,88.36,68,30,15.39,PE,2022-02-11 20:40:58,scattered clouds
486,Imbituba,-28.24,-48.6703,80.82,72,0,11.92,BR,2022-02-11 20:40:58,clear sky
487,Basoko,1.2391,23.616,80.6,53,95,3.15,CD,2022-02-11 20:40:58,overcast clouds
488,Dobson,36.3957,-80.7226,66.61,28,0,13.8,US,2022-02-11 20:38:40,clear sky
489,Belaya Gora,68.5333,146.4167,-23.58,94,98,5.06,RU,2022-02-11 20:40:59,overcast clouds
490,Madang,-5.2246,145.7966,74.62,91,100,4.18,PG,2022-02-11 20:40:59,overcast clouds
491,Camrose,53.0168,-112.8353,28.38,45,100,10.0,CA,2022-02-11 20:40:59,overcast clouds
492,Warrington,53.3925,-2.5802,42.75,78,20,16.11,GB,2022-02-11 20:41:00,few clouds
493,Sangar,63.9242,127.4739,-38.34,100,91,2.24,RU,2022-02-11 20:41:00,overcast clouds
494,Sao Sebastiao,-23.76,-45.4097,75.78,87,64,4.16,BR,2022-02-11 20:41:00,broken clouds
495,Wilmington,34.2257,-77.9447,66.97,44,100,9.06,US,2022-02-11 20:41:01,overcast clouds
496,Vygonichi,53.0985,34.0673,30.31,74,98,6.71,RU,2022-02-11 20:41:01,overcast clouds
497,Cururupu,-1.8283,-44.8683,78.84,81,98,4.38,BR,2022-02-11 20:41:01,overcast clouds
498,Shenjiamen,29.9576,122.298,46.72,91,100,15.41,CN,2022-02-11 20:41:02,overcast clouds
499,Bairiki,1.3292,172.9752,82.4,74,20,11.5,KI,2022-02-11 20:41:02,few clouds
500,Weligama,5.9667,80.4167,75.02,90,92,5.79,LK,2022-02-11 20:41:02,overcast clouds
501,Ostrovnoy,68.0531,39.5131,20.23,94,100,9.55,RU,2022-02-11 20:41:03,overcast clouds
502,Deshnok,27.7986,73.3447,63.23,26,0,5.55,IN,2022-02-11 20:41:03,clear sky
503,Linqu,36.5156,118.5397,36.09,58,4,3.85,CN,2022-02-11 20:41:03,clear sky
504,Shemursha,54.8866,47.5189,21.27,97,100,4.94,RU,2022-02-11 20:41:04,overcast clouds
505,Isla Vista,34.4133,-119.861,89.67,29,0,5.75,US,2022-02-11 20:41:04,clear sky
506,Haines Junction,60.7522,-137.5108,24.75,68,100,3.44,CA,2022-02-11 20:42:05,overcast clouds
507,Gat,31.61,34.7642,51.4,100,8,5.3,IL,2022-02-11 20:38:02,clear sky
508,Denpasar,-8.65,115.2167,78.46,100,40,2.3,ID,2022-02-11 20:41:45,scattered clouds
509,Kumluca,36.3703,30.2869,49.68,60,0,4.36,TR,2022-02-11 20:42:05,clear sky
510,Svetlogorsk,52.6333,29.7333,31.14,97,100,4.23,BY,2022-02-11 20:42:05,light snow
511,Kibakwe,-6.7167,36.3667,64.65,93,100,1.83,TZ,2022-02-11 20:42:06,light rain
512,Tautira,-17.7333,-149.15,84.22,72,70,16.37,PF,2022-02-11 20:42:06,broken clouds
513,Ilhabela,-23.7781,-45.3581,75.96,85,45,5.55,BR,2022-02-11 20:42:06,scattered clouds
514,Aromashevo,56.8602,68.6375,-2.83,86,88,15.5,RU,2022-02-11 20:42:07,overcast clouds
515,Gandu,-13.7439,-39.4867,75.27,95,6,1.99,BR,2022-02-11 20:42:07,clear sky
516,Sokoni,-6.4333,39.55,80.89,75,100,11.14,TZ,2022-02-11 20:42:07,overcast clouds
517,Smithers,54.7804,-127.1743,26.92,74,75,6.91,CA,2022-02-11 20:42:08,broken clouds
518,Shetpe,44.1667,52.1167,35.13,69,100,10.22,KZ,2022-02-11 20:42:08,overcast clouds
519,Harrisonburg,38.4496,-78.8689,66.79,25,40,13.8,US,2022-02-11 20:38:16,scattered clouds
520,Fairbanks,64.8378,-147.7164,7.83,76,100,9.22,US,2022-02-11 20:40:02,overcast clouds
521,Labuan,5.2767,115.2417,77.36,94,20,2.3,MY,2022-02-11 20:42:08,few clouds
522,Los Llanos De Aridane,28.6585,-17.9182,66.13,35,0,8.99,ES,2022-02-11 20:42:09,clear sky
523,Turayf,31.6725,38.6637,41.25,81,0,9.22,SA,2022-02-11 20:42:09,clear sky
524,Einbeck,51.8167,9.8667,36.57,92,14,2.98,DE,2022-02-11 20:42:09,few clouds
525,Shimoda,34.6667,138.95,36.1,79,95,9.62,JP,2022-02-11 20:42:10,overcast clouds
526,Vostok,46.4856,135.8833,14.22,97,100,2.86,RU,2022-02-11 20:42:10,light snow
527,Qui Nhon,13.7667,109.2333,71.85,88,100,6.55,VN,2022-02-11 20:42:10,overcast clouds
528,Katyr-Yurt,43.1701,45.3711,31.59,73,6,2.93,RU,2022-02-11 20:42:11,clear sky
529,Hovd,48.0056,91.6419,-14.62,87,88,3.94,MN,2022-02-11 20:42:11,overcast clouds
530,Tarauaca,-8.1614,-70.7656,82.24,74,100,1.34,BR,2022-02-11 20:42:11,heavy intensity rain
531,Ranong,9.9658,98.6348,75.54,87,100,3.51,TH,2022-02-11 20:42:12,overcast clouds
532,Mayo,38.8876,-76.5119,68.34,43,0,17.27,US,2022-02-11 20:42:12,clear sky
533,Soubre,5.7856,-6.6083,79.63,72,59,4.81,CI,2022-02-11 20:42:12,broken clouds
534,Kandrian,-6.2167,149.55,77.09,87,100,5.3,PG,2022-02-11 20:42:13,light rain
535,Camopi,3.1655,-52.3158,75.9,97,73,2.48,GF,2022-02-11 20:42:13,broken clouds
536,Mairana,-18.1167,-63.9333,71.33,65,68,5.88,BO,2022-02-11 20:42:13,broken clouds
537,Price,39.5994,-110.8107,54.66,28,0,11.5,US,2022-02-11 20:42:14,clear sky
538,Diamantino,-14.4086,-56.4461,81.25,79,73,4.59,BR,2022-02-11 20:42:14,moderate rain
539,Marystown,47.1666,-55.1483,38.86,100,66,10.0,CA,2022-02-11 20:42:14,broken clouds
540,Kunming,25.0389,102.7183,44.53,61,0,11.18,CN,2022-02-11 20:42:15,clear sky
541,Lasa,46.6166,10.7002,40.91,76,36,7.02,IT,2022-02-11 20:42:15,scattered clouds
542,Bodden Town,19.2833,-81.25,84.99,66,20,12.66,KY,2022-02-11 20:42:16,few clouds
543,Klyuchi,52.2667,79.1667,-15.86,100,84,6.4,RU,2022-02-11 20:42:16,broken clouds
544,Asau,46.4333,26.4,40.95,63,23,6.13,RO,2022-02-11 20:42:16,few clouds
545,Pitrufquen,-38.9833,-72.65,78.82,31,0,12.66,CL,2022-02-11 20:42:17,clear sky
546,Sarmanovo,55.2553,52.5891,27.28,94,100,8.19,RU,2022-02-11 20:42:17,overcast clouds
547,Whitehorse,60.7161,-135.0538,25.57,79,100,15.01,CA,2022-02-11 20:42:17,overcast clouds
548,Pocoes,-14.5297,-40.3653,71.17,79,25,4.83,BR,2022-02-11 20:42:18,scattered clouds
549,Raudeberg,61.9875,5.1352,38.19,94,100,5.01,NO,2022-02-11 20:42:18,overcast clouds
550,Angoche,-16.2325,39.9086,76.69,88,100,3.38,MZ,2022-02-11 20:42:18,light rain
551,Umm Bab,25.2142,50.8072,64.08,56,0,8.66,QA,2022-02-11 20:42:19,clear sky
552,Srednekolymsk,67.45,153.6833,-38.22,100,31,6.17,RU,2022-02-11 20:42:19,scattered clouds
553,Ode,7.7899,5.7117,78.96,16,33,1.32,NG,2022-02-11 20:43:19,scattered clouds
554,Sinegorye,62.0788,150.477,-24.12,88,95,1.79,RU,2022-02-11 20:43:20,overcast clouds
555,Ola,59.5833,151.2833,-6.84,84,97,5.82,RU,2022-02-11 20:43:20,overcast clouds
556,Pyaozerskiy,65.8333,31.1667,17.51,90,96,8.72,RU,2022-02-11 20:43:20,overcast clouds
557,Ciudad Bolivar,8.1222,-63.5497,90.64,39,39,14.52,VE,2022-02-11 20:43:21,scattered clouds
558,Bodmin,50.4715,-4.7243,46.06,75,96,9.22,GB,2022-02-11 20:43:21,overcast clouds
559,Puerto Colombia,10.9878,-74.9547,87.89,75,50,23.91,CO,2022-02-11 20:43:21,scattered clouds
560,Lokosovo,61.1333,74.8167,-10.3,96,5,7.63,RU,2022-02-11 20:43:22,clear sky
561,Ibipeba,-11.6408,-42.0111,77.54,56,98,1.12,BR,2022-02-11 20:43:22,overcast clouds
562,Talas,38.6908,35.5538,20.07,86,1,3.44,TR,2022-02-11 20:43:22,clear sky
563,Kochubey,44.3861,46.5825,37.74,89,29,6.85,RU,2022-02-11 20:43:23,scattered clouds
564,Watertown,42.3709,-71.1828,55.17,40,0,16.11,US,2022-02-11 20:43:23,clear sky
565,Vega De Alatorre,20.0333,-96.6333,70.63,78,45,6.96,MX,2022-02-11 20:43:23,scattered clouds
566,Inuvik,68.3499,-133.7218,-19.34,76,20,3.44,CA,2022-02-11 20:43:24,few clouds
567,Bosobolo,4.1833,19.9,79.07,22,68,1.32,CD,2022-02-11 20:43:24,broken clouds
568,Fredericton,45.9454,-66.6656,40.24,52,100,8.05,CA,2022-02-11 20:43:24,overcast clouds
569,Zhangye,38.9342,100.4517,23.05,57,48,6.89,CN,2022-02-11 20:43:25,scattered clouds
570,Carutapera,-1.195,-46.02,77.29,90,99,6.6,BR,2022-02-11 20:43:25,overcast clouds
571,Honjo,36.2333,139.1833,31.01,56,29,3.27,JP,2022-02-11 20:43:25,scattered clouds
572,Savelugu,9.6244,-0.8253,86.97,9,28,1.83,GH,2022-02-11 20:43:26,scattered clouds
573,Maniitsoq,65.4167,-52.9,28.0,97,100,17.0,GL,2022-02-11 20:43:26,snow
574,Russkaya Polyana,49.417,31.9201,34.9,95,100,1.99,UA,2022-02-11 20:43:26,overcast clouds
575,Hirara,24.8,125.2833,69.15,75,100,17.43,JP,2022-02-11 20:43:27,overcast clouds
576,Goma,-1.6792,29.2228,63.54,81,98,2.86,CD,2022-02-11 20:43:27,overcast clouds
577,Mongu,-15.2484,23.1274,68.72,90,100,4.16,ZM,2022-02-11 20:43:27,overcast clouds
578,Arkhangelsk,64.5401,40.5433,26.71,93,75,4.47,RU,2022-02-11 20:43:28,light shower snow
579,Band,46.5833,24.3833,38.79,87,75,1.14,RO,2022-02-11 20:43:28,broken clouds
580,Walvis Bay,-22.9575,14.5053,72.09,78,30,8.05,NA,2022-02-11 20:43:28,light rain
581,Saint-Leu,-21.15,55.2833,76.06,78,20,2.75,RE,2022-02-11 20:43:29,few clouds
582,Moron,-34.6534,-58.6198,67.8,88,100,16.31,AR,2022-02-11 20:40:57,moderate rain
583,Gornopravdinsk,60.05,69.9,0.97,89,11,10.11,RU,2022-02-11 20:43:29,few clouds
584,Bay Roberts,47.5999,-53.2648,39.51,81,86,13.0,CA,2022-02-11 20:43:29,overcast clouds
585,Phan Thiet,10.9333,108.1,74.43,74,100,5.73,VN,2022-02-11 20:43:30,overcast clouds
586,Independence,39.0911,-94.4155,55.51,44,75,21.85,US,2022-02-11 20:43:30,broken clouds
587,Rosario Oeste,-14.8361,-56.4275,80.47,88,86,3.09,BR,2022-02-11 20:43:30,moderate rain
588,Carahue,-38.7,-73.1667,79.0,42,0,8.97,CL,2022-02-11 20:43:31,clear sky
589,Kahului,20.8947,-156.47,79.86,64,40,3.44,US,2022-02-11 20:43:31,scattered clouds
590,Dingalan,15.3897,121.3929,73.27,90,28,9.84,PH,2022-02-11 20:43:31,scattered clouds
591,Rundu,-17.9333,19.7667,69.85,79,89,8.52,NA,2022-02-11 20:43:32,overcast clouds
592,Nyagan,62.1406,65.3936,1.38,87,100,10.63,RU,2022-02-11 20:43:32,overcast clouds
593,Sao Miguel Do Araguaia,-13.275,-50.1628,77.86,87,82,2.51,BR,2022-02-11 20:43:32,broken clouds
594,Shangrao,28.4532,117.9686,44.46,99,100,2.77,CN,2022-02-11 20:42:15,overcast clouds
595,Yamethin,20.4333,96.15,63.52,30,1,4.99,MM,2022-02-11 20:43:33,clear sky
596,Esna,25.2934,32.554,53.62,39,0,6.17,EG,2022-02-11 20:43:33,clear sky
597,Matabungkay,13.9523,120.6198,77.25,77,89,14.12,PH,2022-02-11 20:44:34,overcast clouds
598,Jejuri,18.2833,74.1667,65.61,35,12,4.65,IN,2022-02-11 20:44:34,few clouds
599,Santa Maria Del Oro,25.9333,-105.3667,65.37,13,0,1.95,MX,2022-02-11 20:44:34,clear sky
600,Ariquemes,-9.9133,-63.0408,77.95,94,99,1.54,BR,2022-02-11 20:44:35,moderate rain
601,Cutlerville,42.8409,-85.6636,39.76,90,100,17.27,US,2022-02-11 20:44:35,overcast clouds
602,Celestun,20.8667,-90.4,75.02,75,47,11.59,MX,2022-02-11 20:44:35,scattered clouds
603,Upata,8.0086,-62.3989,81.19,50,48,9.48,VE,2022-02-11 20:44:36,scattered clouds
604,Flin Flon,54.7682,-101.865,-11.36,49,20,4.61,CA,2022-02-11 20:44:36,few clouds
605,Matiri,-10.75,34.9,60.58,94,100,1.52,TZ,2022-02-11 20:44:36,overcast clouds
606,Saint Charles,38.7667,-90.7335,49.91,77,100,10.36,US,2022-02-11 20:44:37,haze
607,Poum,-20.2333,164.0167,80.47,79,100,7.14,NC,2022-02-11 20:44:37,overcast clouds
608,Xuddur,4.1213,43.8894,73.9,29,16,11.36,SO,2022-02-11 20:44:37,few clouds
609,Ust-Nera,64.5667,143.2,-35.37,99,66,2.48,RU,2022-02-11 20:44:37,broken clouds
610,Jaisalmer,26.9147,70.9181,64.4,20,0,5.73,IN,2022-02-11 20:44:38,clear sky
611,Kingisepp,59.3733,28.6134,23.99,92,71,7.87,RU,2022-02-11 20:44:38,broken clouds
612,Jizan,17.3333,42.6667,77.94,73,93,4.61,SA,2022-02-11 20:44:38,overcast clouds
613,Uinskoye,56.8817,56.5813,17.85,96,100,4.5,RU,2022-02-11 20:44:39,light snow
614,Harper,4.375,-7.7169,79.57,82,52,9.6,LR,2022-02-11 20:44:39,broken clouds
615,Balabac,7.9868,117.0645,80.6,82,72,13.29,PH,2022-02-11 20:44:39,broken clouds
616,Constantine,36.365,6.6147,44.01,75,20,1.14,DZ,2022-02-11 20:42:37,few clouds
617,Santo Augusto,-27.8508,-53.7772,89.06,57,49,3.49,BR,2022-02-11 20:44:40,scattered clouds
618,Antalaha,-14.9003,50.2788,74.55,89,12,6.58,MG,2022-02-11 20:44:40,few clouds
619,Luganville,-15.5333,167.1667,81.84,76,94,3.71,VU,2022-02-11 20:44:41,overcast clouds
620,Poso,-1.3959,120.7524,76.78,85,100,3.65,ID,2022-02-11 20:44:41,overcast clouds
621,Caraballeda,10.6112,-66.8522,87.37,56,20,4.61,VE,2022-02-11 20:44:41,few clouds
622,Kalmunai,7.4167,81.8167,77.34,87,100,3.53,LK,2022-02-11 20:44:42,overcast clouds
623,Valverde Del Camino,37.5751,-6.7543,56.73,57,8,4.63,ES,2022-02-11 20:44:42,clear sky
624,Grand-Santi,4.25,-54.3833,76.44,97,35,3.11,GF,2022-02-11 20:44:42,scattered clouds
625,Grindavik,63.8424,-22.4338,30.67,64,0,13.8,IS,2022-02-11 20:44:43,clear sky
626,Nebolchi,59.1239,33.3454,25.11,93,96,8.08,RU,2022-02-11 20:44:43,overcast clouds
627,Bonthe,7.5264,-12.505,78.51,87,8,10.65,SL,2022-02-11 20:44:43,clear sky
628,Nabire,-3.3667,135.4833,74.84,94,100,2.91,ID,2022-02-11 20:44:44,overcast clouds
629,Alghero,40.5589,8.3181,46.99,93,0,0.0,IT,2022-02-11 20:44:44,clear sky
630,Baghdad,33.3406,44.4009,51.71,66,0,9.22,IQ,2022-02-11 20:41:12,clear sky
631,Progreso,21.2833,-89.6667,86.11,75,29,13.4,MX,2022-02-11 20:44:44,scattered clouds
632,Half Moon Bay,37.4636,-122.4286,80.15,45,0,0.0,US,2022-02-11 20:43:18,clear sky
633,Maltahohe,-24.8333,16.9833,69.28,74,100,7.49,NA,2022-02-11 20:44:45,moderate rain
634,Nicoya,10.1483,-85.452,87.35,49,96,8.12,CR,2022-02-11 20:44:45,overcast clouds
635,Severnyy,50.677,36.5532,30.24,93,75,8.95,RU,2022-02-11 20:44:46,broken clouds
636,Yima,34.7381,111.8839,34.72,75,94,2.48,CN,2022-02-11 20:44:46,overcast clouds
637,Te Anau,-45.4167,167.7167,58.26,73,99,3.27,NZ,2022-02-11 20:44:46,overcast clouds
638,Gympie,-26.1898,152.665,72.32,72,1,6.24,AU,2022-02-11 20:44:46,clear sky
639,Novaya Zaimka,56.4857,66.9241,3.88,82,100,20.07,RU,2022-02-11 20:44:47,overcast clouds
640,Qaqortoq,60.7167,-46.0333,23.5,82,100,6.87,GL,2022-02-11 20:44:47,overcast clouds
641,Tessalit,20.1986,1.0114,68.36,14,1,6.69,ML,2022-02-11 20:44:47,clear sky
642,Sao Felix Do Xingu,-6.6447,-51.995,78.62,85,68,0.98,BR,2022-02-11 20:40:05,broken clouds
643,Havelock,34.8791,-76.9013,67.05,60,75,8.05,US,2022-02-11 20:44:48,broken clouds
644,Kieta,-6.2167,155.6333,78.67,85,100,0.6,PG,2022-02-11 20:44:48,light rain
645,Yeppoon,-23.1333,150.7333,71.38,74,16,10.54,AU,2022-02-11 20:45:48,few clouds
646,Paamiut,61.994,-49.6678,31.14,75,100,20.04,GL,2022-02-11 20:45:49,overcast clouds
647,Kant,27.8,79.8,48.87,54,0,8.23,IN,2022-02-11 20:45:49,clear sky
648,Oktyabrskoye,43.0645,44.7417,24.94,93,8,8.95,RU,2022-02-11 20:45:50,clear sky
649,Mogadishu,2.0371,45.3438,76.62,78,28,21.27,SO,2022-02-11 20:45:50,scattered clouds
650,Sabzevar,36.2126,57.6819,46.56,62,99,8.03,IR,2022-02-11 20:45:51,overcast clouds
651,Punta Gorda,26.9298,-82.0454,82.26,55,0,11.5,US,2022-02-11 20:45:51,clear sky
652,Saint Anthony,45.0205,-93.218,19.33,64,100,20.71,US,2022-02-11 20:45:51,overcast clouds
653,Fayaoue,-20.65,166.5333,82.67,79,100,14.9,NC,2022-02-11 20:45:52,overcast clouds
654,Wanaka,-44.7,169.15,61.11,79,100,1.99,NZ,2022-02-11 20:45:51,overcast clouds
655,Vryburg,-26.9566,24.7284,72.03,62,72,2.26,ZA,2022-02-11 20:45:52,broken clouds
656,Meadow Lake,34.8014,-106.5436,61.57,25,3,13.29,US,2022-02-11 20:45:53,clear sky
657,Pisco,-13.7,-76.2167,82.45,51,0,19.57,PE,2022-02-11 20:45:53,clear sky
658,Jaguey Grande,22.5269,-81.1286,81.25,63,98,2.64,CU,2022-02-11 20:45:53,overcast clouds
659,Kaseda,31.4167,130.3167,46.85,71,100,11.39,JP,2022-02-11 20:45:54,overcast clouds
660,Port Keats,-14.25,129.55,78.94,87,5,5.7,AU,2022-02-11 20:45:54,clear sky
661,Brae,60.3964,-1.353,42.71,77,100,19.24,GB,2022-02-11 20:45:54,overcast clouds
662,Ler,8.3018,30.1418,81.3,22,7,5.95,SS,2022-02-11 20:45:55,clear sky
663,Faanui,-16.4833,-151.75,81.34,73,37,13.49,PF,2022-02-11 20:45:55,scattered clouds
664,Vila Franca Do Campo,37.7167,-25.4333,62.2,70,78,3.42,PT,2022-02-11 20:45:55,broken clouds
665,Hailun,47.45,126.9333,-4.34,99,82,6.82,CN,2022-02-11 20:45:56,broken clouds
666,Masterton,-40.9597,175.6575,66.88,100,100,2.66,NZ,2022-02-11 20:45:56,light rain
667,Methoni,36.8197,21.7049,52.21,68,63,2.73,GR,2022-02-11 20:45:56,broken clouds
668,Vanimo,-2.6741,141.3028,76.46,88,100,5.17,PG,2022-02-11 20:45:57,overcast clouds
669,Baiyin,36.5583,104.2081,23.88,92,100,2.57,CN,2022-02-11 20:45:57,light snow
670,Yushan,31.3776,120.9543,45.99,86,100,7.63,CN,2022-02-11 20:45:58,overcast clouds
671,Margate,51.3813,1.3862,42.31,75,97,1.01,GB,2022-02-11 20:45:59,overcast clouds
672,Strezhevoy,60.7333,77.5889,-11.02,100,43,4.94,RU,2022-02-11 20:45:59,scattered clouds
673,Dandong,40.1292,124.3947,25.74,54,95,8.43,CN,2022-02-11 20:45:59,overcast clouds
674,Saint-Georges,12.0564,-61.7485,80.28,74,75,20.71,GD,2022-02-11 20:46:00,broken clouds
675,Kerrobert,51.9168,-109.1348,17.65,75,100,18.03,CA,2022-02-11 20:46:00,overcast clouds
676,Wuhan,30.5833,114.2667,41.09,88,100,4.7,CN,2022-02-11 20:46:00,overcast clouds
677,Diego De Almagro,-26.3667,-70.05,77.61,26,0,14.58,CL,2022-02-11 20:41:28,clear sky
678,Valley City,46.9233,-98.0032,4.19,66,40,26.46,US,2022-02-11 20:46:01,scattered clouds
679,Pochutla,15.7432,-96.4661,85.82,49,4,9.35,MX,2022-02-11 20:46:01,clear sky
680,Ban Bung,18.3081,100.7044,71.51,70,59,1.21,TH,2022-02-11 20:46:02,broken clouds
681,Sterling,39.0062,-77.4286,68.14,27,20,24.16,US,2022-02-11 20:46:02,few clouds
682,Yuty,-26.6,-56.25,94.42,28,77,3.69,PY,2022-02-11 20:46:03,broken clouds
683,Wabrzezno,53.2799,18.9477,35.89,84,99,14.45,PL,2022-02-11 20:46:03,overcast clouds
684,Kiruna,67.8557,20.2251,9.52,79,40,5.75,SE,2022-02-11 20:41:11,scattered clouds
685,Litovko,49.2361,135.1742,2.66,98,100,3.06,RU,2022-02-11 20:46:03,overcast clouds
686,Svetlyy,54.675,20.1347,33.96,79,94,16.8,RU,2022-02-11 20:46:04,overcast clouds
687,Dodge City,37.7528,-100.0171,52.68,43,75,18.41,US,2022-02-11 20:46:04,broken clouds
688,Mantua,45.1667,10.7833,51.69,83,45,1.01,IT,2022-02-11 20:46:04,scattered clouds
689,Mandalgovi,45.7625,106.2708,-6.27,75,40,5.19,MN,2022-02-11 20:46:05,scattered clouds
690,Ugoofaaru,5.6667,73.0,81.25,73,96,3.67,MV,2022-02-11 20:46:05,overcast clouds
691,Dongsheng,39.8161,109.9776,22.91,47,100,13.58,CN,2022-02-11 20:47:06,overcast clouds
692,Teya,60.3778,92.6267,-19.75,100,22,1.88,RU,2022-02-11 20:47:06,few clouds
693,Emerald,-23.5333,148.1667,70.34,83,0,3.44,AU,2022-02-11 20:47:06,clear sky
694,Inirida,3.8653,-67.9239,84.92,62,88,1.95,CO,2022-02-11 20:47:07,overcast clouds
695,Kapoeta,4.7717,33.5903,86.77,25,84,7.38,SS,2022-02-11 20:47:07,broken clouds
696,Tiassale,5.8983,-4.8283,79.74,77,8,5.21,CI,2022-02-11 20:47:08,clear sky
697,Mabiton,12.8334,123.2612,76.05,89,98,7.92,PH,2022-02-11 20:47:08,moderate rain
698,Alta Floresta,-9.8756,-56.0861,82.22,78,40,4.61,BR,2022-02-11 20:47:08,scattered clouds
699,Batagay-Alyta,67.8006,130.4114,-19.68,88,99,4.36,RU,2022-02-11 20:47:09,overcast clouds
700,Glotovka,53.9491,46.7042,24.46,98,100,2.51,RU,2022-02-11 20:47:09,light snow
701,Comodoro Rivadavia,-45.8667,-67.5,69.66,28,0,18.41,AR,2022-02-11 20:47:09,clear sky
702,Santa Maria,-29.6842,-53.8069,85.3,58,40,5.75,BR,2022-02-11 20:47:10,scattered clouds
703,Bantou,26.2151,117.4893,54.01,97,100,3.0,CN,2022-02-11 20:47:10,overcast clouds
704,Aripuana,-9.1667,-60.6333,79.9,89,100,1.16,BR,2022-02-11 20:47:10,overcast clouds
705,Nakhodka,42.8333,132.8947,23.58,68,12,15.55,RU,2022-02-11 20:47:11,few clouds
